Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Latin America & Caribbean,LCN,Population density (people per sq. km of land area),EN.POP.DNST,,11.194729307185,11.508594923127,11.830454201081,12.1582641308975,12.4905333261259,12.826140756303,13.1644334292786,13.5055293508811,13.8498251282887,14.1963611733725,14.5469183828718,14.9032798452763,15.2651128628539,15.6310811154874,15.9998422070342,16.3720320545851,16.7500667503446,17.1355001936632,17.5250315106164,17.9182794187918,18.3121090271441,18.7080788383752,19.1110004111187,19.5182547925858,19.9256961211356,20.3321796011771,20.7386577014464,21.1467680644397,21.5552820597832,21.9653180325214,22.3723304238667,22.7766228422573,23.1791334601828,23.5777788114357,23.9753047217646,24.3701224647499,24.7617465159541,25.1887886309395,25.5768022886015,25.9529802442326,26.3171527942571,26.6736175172998,27.0204001421728,27.3602195415425,27.6926786911619,28.0234967476479,28.3523925287658,28.6798177861617,29.0030480416402,29.3205404252576,29.6351277053727,29.9513839091708,30.2674745867114,30.5785633447624,30.8787654817007,31.1707723980073
Least developed countries: UN classification,LDC,Population density (people per sq. km of land area),EN.POP.DNST,,15.110615688615,15.4831953538869,15.8675670646095,16.2669005681632,16.6819047214239,17.1089272317538,17.5534304030966,18.0162992529549,18.4913971783354,18.96509527093,19.411338615463,19.8763635365323,20.4033618985275,20.9481577977248,21.4783532053416,22.0027047919263,22.5284101592621,23.0925787346783,23.6973246077242,24.256552620949,24.8005398987214,25.43238540985,26.1274749698071,26.8360166008381,27.5524874675184,28.2732773072208,29.0092544175187,29.7507822396248,30.5083829343308,31.2726723355069,32.0489661624654,32.9100394778964,31.7430322154534,32.6204880045168,33.5012923459635,34.3941030401906,35.2896743152656,36.1993371443917,37.1135452481448,38.0157494546563,38.9322611228628,39.9133291297747,40.9202548379649,41.5649792989131,42.5733305706912,43.6078010868618,44.6315328716539,45.6825799204958,46.7705422024535,47.8705097847789,49.0078641347733,44.0204956941845,45.0789648935615,46.1579947750621,47.2466657749518,48.369244968772
Low income,LIC,Population density (people per sq. km of land area),EN.POP.DNST,,12.5809527160725,12.8850346620847,13.2013334734745,13.5327580234615,13.8780924657378,14.2342094896882,14.6082144342334,14.9999806239632,15.4004193266827,15.8117281688274,16.23157882711,16.6521123992926,17.0931878607302,17.5534030408694,18.0167191777379,18.4899207992286,18.959057634214,19.4781171878927,20.022312955016,20.4680785700902,20.8693020003565,21.3723930698182,21.9517218969796,22.545321761703,23.150418946031,23.7587856186389,24.3938033279863,25.0478879946621,25.7315208101969,26.4108732193537,27.1044290277911,27.917905041337,26.1917847785376,26.9813364558549,27.7618453604395,28.5862094996076,29.4062231191167,30.2470195282169,31.1172782573672,31.967619949259,32.8429402360992,33.8210256154731,34.8403285010995,35.413386277843,36.4489177292499,37.5498913845629,38.6677904909807,39.7896754526954,40.9376837881433,42.1074736249062,43.3016971861972,36.9173252663892,37.8629206901198,38.8073512970321,39.7872891377062,40.8421348152716
Liechtenstein,LIE,Population density (people per sq. km of land area),EN.POP.DNST,,105.48125,109.01875,113.08125,117.21875,119.96875,122.5625,126.09375,130.21875,131.775,132.125,135.0,138.325,142.40625,146.56875,149.0375,150.3625,152.7625,156.425,159.84375,159.45,160.45625,164.09375,165.2875,166.225,167.9875,170.2375,172.23125,174.675,176.98125,179.6375,182.55625,185.16875,188.05625,190.4375,192.35,193.95625,195.2,197.925,201.38125,204.03125,207.4625,210.5875,212.99375,215.29375,217.20625,218.98125,220.3875,221.70625,223.3875,225.1375,226.95,229.10625,231.15,232.8,234.3375,235.725
Sri Lanka,LKA,Population density (people per sq. km of land area),EN.POP.DNST,,157.859543932387,161.756561951842,165.763674055175,169.88354329453,174.086509328656,178.343613458778,182.703364694626,187.148588741827,191.5780258332,195.935416998884,200.158029022484,204.26096316377,208.274852495615,212.178169350981,216.057789826184,220.009089459416,224.037171105087,228.195311752512,232.492648700367,236.77202997927,240.781597831287,243.766018178919,245.396172859193,246.242385584436,247.873608674853,250.857215755063,253.812406314782,256.396443948334,259.106314782331,260.763163769734,262.722915005581,266.931653643757,271.502439802264,275.486732578536,280.084005740711,285.520937649498,290.993461967788,296.539674693031,302.100637856801,307.655142720459,312.55560516664,315.830840376336,318.1553340775,320.325386700686,322.381183224366,324.548094402807,326.782730027109,328.964726518896,330.990830808484,332.946723010684,335.019103811194,337.577069047999,328.257056290863,331.334715356403,338.810527846445,342.672030762768
Lower middle income,LMC,Population density (people per sq. km of land area),EN.POP.DNST,,42.9125930267094,43.9798794241084,45.0714433640901,46.1912894449871,47.3183314654081,48.4453890595432,49.6045742870028,50.7954994064869,52.0067383374143,53.2657807285118,54.5131071028617,55.7982135955873,57.1794815974071,58.6128849352922,60.0874845933103,61.5793156099657,63.1139592478078,64.6733239471124,66.3101584358301,68.0746067048632,69.8886939224938,71.7206671484588,73.5799034361322,75.4715916050648,77.4083883633393,79.3829423494071,81.380554098508,83.3955786790744,85.4338711578265,87.6294748984862,89.7279850430161,88.1216908706137,90.1272202353684,92.1879698462654,94.2443605456062,96.3118958579686,98.3929699865269,100.486806905915,102.576752350282,104.634386666572,106.779912989337,108.89248801653,110.986902957306,113.11415843136,115.211660499761,117.297293779011,119.405378488484,121.506757723357,123.631923192532,125.795791166464,127.961852137897,130.113349840361,132.257116645527,134.382276265007,136.388369358499,138.421426921382
Low & middle income,LMY,Population density (people per sq. km of land area),EN.POP.DNST,,31.021790356601,31.6473517201671,32.4489381513151,33.2572928690662,34.0786514837994,34.9515023747328,35.8272772171209,36.7297090141754,37.6654540838211,38.6258979010024,39.5947396006361,40.5506262810315,41.5224262864992,42.4914771036112,43.4432635040585,44.3845505078491,45.3195363743494,46.2724720101087,47.2523275088827,48.2484068898928,49.2715030079948,50.350865552827,51.4472113840803,52.5421830305672,53.6594497979637,54.8077368954424,55.9875571057329,57.1774327670821,58.3677817262538,59.5859101122868,60.7547836356585,57.7343708105101,57.9473125309857,58.9971893273966,60.0410458632958,61.0918900643623,62.141256222439,63.2132031508366,64.2496450302262,65.2218353882537,66.2430861484134,67.2544292472635,68.2527728781307,69.1289173583153,70.1359477381372,71.0509634034925,72.0558293616596,73.0752431434163,74.1112567782416,75.154241027733,76.2128815618833,74.820053373175,75.8645196878609,76.9015603221378,77.9091147515093,78.9188617661408
Lesotho,LSO,Population density (people per sq. km of land area),EN.POP.DNST,,24.9942028985507,25.7514492753623,26.5274374176548,27.3200592885375,28.1320816864295,29.0471014492754,30.1048089591568,31.2287549407115,32.3847826086957,33.5728919631094,34.7907114624506,36.0363306982872,37.308860342556,38.6172595520422,39.9750658761528,41.2784584980237,42.4890316205534,43.7167325428195,44.9989789196311,46.3280961791831,47.6966073781291,49.1018445322793,50.5406126482213,52.0087615283267,53.5039196310935,54.8793807641634,56.1063899868248,57.3070158102767,58.4794466403162,59.6079051383399,60.6844202898551,61.7020421607378,62.6414031620553,63.4949604743083,64.276581027668,64.9676548089592,65.4851778656126,65.8118906455863,65.982674571805,66.0050395256917,65.9042490118577,65.7008893280632,65.3840250329381,64.9251976284585,64.3305665349144,64.0666337285902,64.3368906455863,64.7740777338603,65.2464756258235,65.7526679841897,66.337582345191,67.0077075098814,67.7372859025033,68.5141304347826,69.321837944664,70.1720026350461
Late-demographic dividend,LTE,Population density (people per sq. km of land area),EN.POP.DNST,,44.2914029966556,44.8701474068524,45.91038532259,46.9338780869388,47.9855466756487,49.1471228109501,50.2740255711228,51.432422055639,52.6537353299359,53.9011909460225,55.174017873913,56.382072953284,57.5520335988252,58.6639271344523,59.6869839835982,60.6561483295348,61.5718067778868,62.4895574078197,63.4018947394774,64.296897734834,65.2121292436095,66.2088965615495,67.2021882021086,68.1602125906044,69.1479592252187,70.1944861610319,71.2965566679313,72.4037002619398,73.4859978677763,74.4859714306242,75.4367013132056,42.5940714053283,43.0283631700643,43.4975738626751,43.9518164478378,44.3923101706422,44.8249307244732,45.2423877700228,45.6283355657454,46.0098979791788,46.3489595968754,46.6640057376622,46.9615796679169,47.260206287554,47.5540348054057,47.750641833215,48.0619705322459,48.3767096734734,48.6767234859002,48.9508454672571,49.2573421756937,49.6199977803342,49.9715537391357,50.3353116598204,50.6732232074435,51.0030271729307
Lithuania,LTU,Population density (people per sq. km of land area),EN.POP.DNST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0318123803446,58.7526005105297,58.3462667517549,57.8988832163369,57.4603222718571,57.0379227823867,56.626212507977,56.2258774728781,55.8317804722399,55.3736119974473,54.9308710912572,54.4864869176771,53.8780312699426,53.0077855775367,52.1682992980217,51.5522335673261,51.0288153171121,50.4653530115676,49.418141204627,48.3153301209433,47.6934454478731,47.2477064220183,46.8835275339186,46.4662250598563,45.9328405861882
Luxembourg,LUX,Population density (people per sq. km of land area),EN.POP.DNST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.472433053922,171.501984882267,173.30818890175,175.427079853639,177.938286087179,180.681774041935,183.586849281014,186.444147510546,189.806794434561,193.354334501216,196.916246513832,201.342029008025,206.235870823396,211.05785290896,216.091529874226,221.251835336342,226.072263698018
Latvia,LVA,Population density (people per sq. km of land area),EN.POP.DNST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0129204364665,41.1925691420123,40.5088145017436,39.9353335368891,39.4880357401128,39.0963890272711,38.7294743439343,38.4155109518376,38.0469892490398,37.5587767367863,37.1249296928986,36.7678821090523,36.3688109663008,35.9779356228004,35.6494287045816,35.3596509553731,34.9899882687579,34.4170376203256,33.7081170552975,33.0999244700853,32.691902228936,32.3436289713468,32.0404647500281,31.7792437366417,31.4901409356067
"Macao SAR, China",MAC,Population density (people per sq. km of land area),EN.POP.DNST,,8666.15,8890.5,9106.75,11282.75,13281.55,13147.1,13021.15,12896.65,12765.3,12869.8,12370.0,12252.5,12140.0,12027.5,11910.0,11780.0,11647.5,11620.0,11760.0,11982.5,12240.0,12732.5,13465.0,14142.5,14485.0,14802.5,15342.5,15800.0,16255.0,16747.5,17582.5,18545.0,19200.0,19840.0,20465.0,20755.0,20865.0,21115.0,21370.0,21530.0,16688.4615384615,16237.037037037,16429.6296296296,16239.2857142857,16910.7142857143,17444.0559440559,17839.0410958904,18517.1232876712,18135.593220339,18080.8080808081,18381.27090301,18993.3110367893,19534.6534653465,20518.1518151815,21148.0263157895,21393.4426229508
St. Martin (French part),MAF,Population density (people per sq. km of land area),EN.POP.DNST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.38,745.52,748.38,749.0,747.38,743.5
Morocco,MAR,Population density (people per sq. km of land area),EN.POP.DNST,,26.7309338172693,27.4523726307299,28.1791952323341,28.8992382488686,29.6616279069767,30.4634695523592,31.294920912309,32.1456714612179,33.0112806380786,33.8966908634673,34.7878859165658,35.6783886723126,36.5813779968631,37.4946045261035,38.428828142505,39.3775084024199,40.3646784673986,41.4012659645978,42.4727515124356,43.6028299350213,44.7801949361416,45.9787542012099,47.1895496302935,48.3839973112256,49.5495249831952,50.6403831503473,51.6567152139816,52.6563387855702,53.6397356038539,54.6169639256106,55.5657943087609,56.492198073045,57.3932018821421,58.2586197624916,59.1517566659198,60.0674591082232,60.975435805512,61.8903159309881,62.798967062514,63.6868362088281,64.5633945776384,65.4226798117858,66.2590522070356,67.1140891776832,68.0218328478602,68.9472955411158,69.8778131301815,70.8195541115841,71.7696123683621,72.7470669952946,73.745435805512,74.7372641720816,75.7059623571589,76.6407797445664,77.5433295989245,78.4751445216222
Monaco,MCO,Population density (people per sq. km of land area),EN.POP.DNST,,10804.6373951653,10891.9585594475,11043.4139121855,11191.9092254563,11317.710902812,11411.4454859398,11460.2861371485,11562.4074987667,11756.783423779,11953.1327084361,12124.3216576221,12265.416872225,12369.0182535767,12449.4326591021,12580.1677355698,12775.0370004933,12961.5194869265,13125.3083374445,13266.8968919586,13380.3650715343,13464.7261963493,13596.9412925506,13793.7839171189,13989.1465219536,14174.1489886532,14352.7380365072,14526.8870251603,14692.1558954119,14841.6378885052,14976.8130241737,15108.5347804637,15237.7898371978,15360.6314750863,15478.5397138629,15593.9812530834,15706.4627528367,15817.9575727676,15918.5989146522,15989.1465219536,16011.3468179576,16007.400098668,15995.066600888,15971.3862851505,15938.3325111002,15890.4785397139,15814.9975333004,15706.4627528367,15705.9694129255,15966.4528860385,16360.6314750863,16746.916625555,17124.3216576221,17487.4198322644,17823.3843117908,18133.6951159349,18389.7385298471
Moldova,MDA,Population density (people per sq. km of land area),EN.POP.DNST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.841049221444,103.37881682704,103.094311429266,102.659297111273,102.453957659819,102.111242480092,102.105506661565,101.980791314333,101.844482362364,101.616986454017,101.381934046035,101.132058382973,100.846989588049,100.566888293243,100.287778048526,100.055661920841,99.8653879625439,99.739374107982,99.7787848154216,99.7210931780946,99.6732759521901,99.5771842462653,99.5164884911377,98.7560678343838,97.614165825121
Madagascar,MDG,Population density (people per sq. km of land area),EN.POP.DNST,,9.02114729855212,9.25843450149603,9.5009543625546,9.74973862503009,10.0063899301854,10.273203906868,10.5521305499192,10.8444698558999,11.1509371668329,11.4729906799188,11.8115142552533,12.1649379234446,12.53232451766,12.9135158372597,13.3083468033153,13.7167365959349,14.1387350827114,14.5748598548681,15.0249011246002,15.4865219933281,15.9559290848437,16.4351050658596,16.9258245348557,17.4270901399732,17.9405406334904,18.4628004952368,18.9966141623964,19.5506104481205,20.1275888159026,20.7305413213193,21.3595143928191,22.0120198094714,22.6937871857482,23.409997592599,24.1621814492554,24.9522148089555,25.7777865667022,26.6350792722771,27.5140248306221,28.4010351824466,29.2893678852701,30.1783419885133,31.075857206727,31.9954053031606,32.946498951061,33.9287220139629,34.9392698696564,35.9800529628229,37.0521030367644,38.1458541114971,39.2273910913638,40.327672118186,41.4391371605363,42.5650532829151,43.7035097971812,44.8606943966999
Maldives,MDV,Population density (people per sq. km of land area),EN.POP.DNST,,311.5,319.34,327.406666666667,335.54,347.006666666667,361.69,375.093333333333,386.916666666667,398.546666666667,410.73,423.45,436.56,449.84,463.26,477.193333333333,491.75,506.433333333333,520.53,534.533333333333,549.45,565.106666666667,581.11,597.093333333333,613.993333333333,633.896666666667,656.45,679.813333333333,702.95,725.793333333333,749.206666666667,772.673333333333,795.143333333333,816.28,836.073333333333,855.496666666667,874.49,892.356666666667,909.076666666667,924.706666666667,940.063333333333,955.89,972.053333333333,988.303333333333,1004.71,1021.43,1046.17,1081.59666666667,1120.56666666667,1160.91666666667,1202.64,1245.58,1289.39333333333,1333.56666666667,1378.72333333333,1427.18,1477.69333333333
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Population density (people per sq. km of land area),EN.POP.DNST,,12.8123794209677,13.154078302652,13.50906376439,13.8780463548411,14.2584929063717,14.6541635242202,15.0730377299125,15.5026032105921,15.9488167008976,16.4094722429083,16.8734238357927,17.3485463319151,17.8513696366767,18.3718760030168,18.9263476197177,19.512629354575,20.1167064052354,20.7436833858525,21.397638137642,22.083981298629,22.7989546490173,23.5325494452675,24.293904741275,25.0895665702716,25.9050275350334,26.737331433893,27.5851110808943,28.4385126022385,29.3078082334731,30.3003181193643,31.1677642469884,32.0844120176831,32.9779802298298,33.8449886002138,34.7028513695555,35.5638061530386,36.433786215271,37.3178590063055,38.2177840618023,39.1205813574758,40.0398325290766,40.9659534553527,41.9267484532594,42.9345571290448,43.972037001608,45.0539715429544,46.1484567476675,47.2595728449152,48.402001856602,49.4062557722331,50.5310468130288,51.6553996438614,52.7782720181475,53.8266969644997,54.8954519831127,55.9068416627011
Mexico,MEX,Population density (people per sq. km of land area),EN.POP.DNST,,19.4913027598446,20.1287070140693,20.7948069651997,21.4882322076185,22.2096643432187,22.9579495357391,23.7298325574217,24.5213626893696,25.3263684765555,26.1400514416523,26.9618858509735,27.7940111628386,28.6361706834024,29.4864317497878,30.3415211296587,31.1970534221559,32.0525183260886,32.9118783919339,33.7708608760513,34.6204038169706,35.4392386635459,36.2320327168909,37.0231950410247,37.8131361403328,38.6035721083361,39.3969171017773,40.1947843308727,40.9966979603385,41.7948928727591,42.6040638905322,43.432481288099,44.2628714730317,45.0905666298002,45.9164098870856,46.7411481776795,47.559197510224,48.3660623987242,49.1654852233854,49.9579243293295,50.734613544587,51.4926304688907,52.2382900794774,52.9738496360503,53.7020658967566,54.4311859872939,55.1730579490213,55.9553280691376,56.7783574680419,57.6145070603668,58.4500090022892,59.2831626327838,60.0932163893104,60.8778893490059,61.6190030607783,62.2815946912215,62.8881149206513
Marshall Islands,MHL,Population density (people per sq. km of land area),EN.POP.DNST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.155555555556,257.711111111111,261.627777777778,265.066666666667,268.144444444444,270.972222222222,273.661111111111,276.205555555556,278.9,281.7,284.016666666667,285.694444444444,286.883333333333,287.727777777778,288.366666666667,288.844444444444,289.083333333333,289.055555555556,288.994444444444,289.133333333333,288.372222222222,285.661111111111,281.561111111111,276.644444444444,271.111111111111,265.05
Middle income,MIC,Population density (people per sq. km of land area),EN.POP.DNST,,34.4916053107849,35.177656013948,36.0705538200423,36.9686473804895,37.8795743664834,38.8496535359767,39.8198410470859,40.8183593232594,41.8548272599047,42.9185959251971,43.9907353904814,45.0473537326839,46.1190200259591,47.1836447941386,48.2271649674027,49.2565312343691,50.2791649077137,51.313732755765,52.3755560540329,53.4751749755325,54.6152741859196,55.8030601201896,56.9966808268733,58.1859837569143,59.3996133750445,60.6494845435613,61.9318073698081,63.2224901648706,64.5081759299127,65.8276730632415,67.0858800802781,62.9000041703908,64.0025291520852,65.102716995689,66.1967977093382,67.2908347743044,68.3839401374787,69.5028211821349,70.5710083056682,71.5601879789006,72.6092570290315,73.6270966904428,74.6206630751834,75.6340575263469,76.6353261093512,77.5038688410477,78.4870213627798,79.4866769881374,80.5013968904064,81.5202823280176,82.5529219708055,83.6189877944695,84.686818817856,85.7454669653497,86.7586184600428,87.7576728482734
North Macedonia,MKD,Population density (people per sq. km of land area),EN.POP.DNST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.9261895399135,78.9167911915061,78.3588674793551,78.589618560755,79.1408965788439,78.5241447109713,78.9430987023201,79.3213527329925,79.6834447502949,80.0189539913488,79.4399134880063,79.5408965788439,79.283759339363,78.8568619740464,78.4226110892646,78.5942528735632,78.1408244153785,77.6678033306899,77.1727993655829,76.8199048374306,76.5194686756542,76.2377478191911,76.0331879460745,75.8298969072165,75.5873513084853
Mali,MLI,Population density (people per sq. km of land area),EN.POP.DNST,,4.49297486457027,4.55987756005212,4.62764405543399,4.6960924118375,4.7660503692048,4.83711880936575,4.90981404535359,4.98527196584139,5.06290331833567,5.14384808923201,5.22700890844868,5.31370196444816,5.40662191953712,5.50359861988707,5.60343962825462,5.7048320343553,5.81137281898721,5.92502069349855,6.04435866545374,6.17159212909465,6.30456404330473,6.44177873937665,6.58454830805039,6.72731213991264,6.86340897729042,6.99176111916996,7.11460018521706,7.23985280980831,7.37584966275744,7.5224596169449,7.67330333800474,7.8295511354789,7.99448118735607,8.16842540915759,8.34735983740237,8.52922741540252,8.72527639138167,8.94907596357944,9.20136618067678,9.47335251067457,9.76254353830141,10.0706037584311,10.3958850670797,10.7380071956007,11.0955236479565,11.4655414320721,11.8487899425499,12.2446356714938,12.6501110482794,13.0677992771618,13.497118481548,13.8970430834542,14.3089313959301,14.7684106573566,15.2378088658324,15.7281152935199
Malta,MLT,Population density (people per sq. km of land area),EN.POP.DNST,,1016.40625,1012.1875,1007.96875,1003.90625,996.25,985.0,973.59375,962.1875,950.9375,945.78125,945.9375,945.15625,944.375,943.7375,950.69375,955.54375,959.28125,969.31875,979.19375,989.515625,996.81875,1018.43125,1032.8875,1033.103125,1051.4125,1069.128125,1076.515625,1085.390625,1096.00625,1106.78125,1137.015625,1148.80625,1160.3375,1171.240625,1179.434375,1187.203125,1196.221875,1204.021875,1211.18125,1219.021875,1228.2125,1237.403125,1245.56875,1253.9625,1261.98125,1266.5875,1271.0125,1279.309375,1288.990625,1295.3375,1300.8375,1312.5875,1327.53125,1354.628125,1388.1875,1420.328125
Myanmar,MMR,Population density (people per sq. km of land area),EN.POP.DNST,,33.9850368760902,34.7411313768094,35.5194907733268,36.3211356611684,37.1506426538544,38.0030235333721,38.8750941028858,39.7675153777887,40.6786302292132,41.6088012975487,42.5486106435719,43.4989809346023,44.4140955412064,45.288990727423,46.1740138323592,47.0649248707042,47.9786485907519,48.922753006702,49.8769011843192,50.8418826697677,51.8082795238241,52.763358019402,53.8034626801726,54.9305520702635,56.0376212626618,57.096548030725,58.1014077179668,59.0643679040304,60.0033938244025,60.9254995868654,61.8082351501056,62.6592741071702,63.5040380083851,64.3497612999969,65.1916301986106,66.0324693209291,66.880065489488,67.720098234232,68.5309606144995,69.3007941365486,70.0357116626373,70.7418872601524,71.406787648805,72.0344831808026,72.6067788049467,73.1252161537638,73.6397401762762,74.0701856698964,74.4840945966631,75.045742889508,75.6475990754489,76.3032167189773,76.9624823911313,77.6040209468978,78.2278679487965,78.8867551089188
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Population density (people per sq. km of land area),EN.POP.DNST,,15.4757973754084,15.8783982262998,16.2989281907681,16.7351634881579,17.1859077449392,17.6572267656294,18.1516262395588,18.6625620710652,19.1896931486656,19.7307306282153,20.2739141102344,20.8300119498286,21.4133342935617,22.0192267844105,22.6667577890246,23.3493409688042,24.048592884708,24.7731032427573,25.5264643564897,26.3183877104018,27.1468322894989,27.9967604213747,28.8785613461739,29.8043742705162,30.7504521185452,31.7131439696833,32.690974714539,33.6755721884763,34.679553096488,35.8915670429768,36.9135600796658,37.9451716242593,38.9758156560263,39.9794776026741,40.9700248831584,41.9555804331954,42.9455417426158,43.9528925554159,44.9777659791101,45.9896913197014,47.007183037732,48.0319970597146,49.1005741611585,50.2261467352218,51.3806494391487,52.5641919558156,53.7243409348052,54.9008576613877,56.142268888359,57.3701971008675,58.5873598896704,59.7718279995111,60.9240087486355,62.058006211722,63.1299804385823,64.1718148657434
Montenegro,MNE,Population density (people per sq. km of land area),EN.POP.DNST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7267657992565,45.7899628252788,45.8713011152416,45.969814126394,46.054126394052,46.1223048327138,46.2020817843866,46.2889962825279,46.3750185873606,46.4424535315985,46.4946468401487
Mongolia,MNG,Population density (people per sq. km of land area),EN.POP.DNST,,0.652228726479694,0.67301145546736,0.692345338733932,0.711003266325098,0.730999534455239,0.752051740992278,0.773533689904217,0.794816600242519,0.815724697682411,0.837042504394013,0.859530632069441,0.883279552787622,0.908276341965852,0.93447964093948,0.961780236984657,0.989987492506505,1.01861544319536,1.04654740510562,1.07316622941317,1.0994522457161,1.1262849718674,1.15375423371687,1.18201254134039,1.21125893331162,1.24173833047279,1.27369500743701,1.30719229465951,1.34177977043307,1.3727102355306,1.35624754831167,1.39930708804756,1.4008890569705,1.3991700874709,1.41485083743625,1.43782428319221,1.4601592545626,1.48099562056848,1.50171308041349,1.52304122679126,1.54338839734181,1.56242113783138,1.58263236912359,1.59541792198924,1.6137036582467,1.63171323734666,1.64830525022335,1.6705735718479,1.69711733640935,1.72788137676538,1.75857916493112,1.78925253897917,1.82353600871754,1.8616184405066,1.90278211075515,1.94371713207737,1.98352563105577
Northern Mariana Islands,MNP,Population density (people per sq. km of land area),EN.POP.DNST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5065217391304,98.2195652173913,99.895652173913,101.586956521739,104.730434782609,112.404347826087,123.034782608696,133.341304347826,143.295652173913,148.6,147.791304347826,145.169565217391,142.219565217391,138.995652173913,135.552173913043,131.917391304348,128.132608695652,124.239130434783,120.271739130435,117.589130434783,116.539130434783,115.726086956522,114.691304347826,113.430434782609,111.986956521739,110.376086956522
Mozambique,MOZ,Population density (people per sq. km of land area),EN.POP.DNST,,8.69164526056105,8.86259060505099,9.04121162796612,9.22589714896106,9.41837406851649,9.61747501208067,9.82292275998881,10.0366400467967,10.2583369363412,10.4917546224472,10.7534741473588,11.0543693888451,11.3866603931941,11.7450761718253,12.1325783972125,12.5476347313004,13.0025878074213,13.5026958976576,14.0247831837025,14.4157036038556,14.7106068313029,15.0364582008698,15.3536737963834,15.6615809150792,15.9578689692006,16.2397034512577,16.3058241562603,16.2778275134159,16.4129835448511,16.6516658612884,16.9791830921437,17.3113710928559,17.8681960375391,19.1177967394898,20.2962053968819,20.9726595284722,21.5544418728859,22.0509982451232,22.5520816907856,23.0545703095196,23.5735000890155,24.1083674559373,24.6604377018744,25.2299308222488,25.8203018896717,26.4338958264452,27.070417609807,27.746173605636,28.4744589129937,29.2469734733844,30.0732966250413,30.9492179353493,31.8568770823266,32.7939100689234,33.7592156463796,34.7632251583204
Mauritania,MRT,Population density (people per sq. km of land area),EN.POP.DNST,,0.820963422916465,0.843294848161444,0.866811875424469,0.891583389929174,0.917665664111769,0.94514116619773,0.973942951392258,1.00391869603182,1.03498011060444,1.06704763752789,1.09993402541962,1.1335548656253,1.16798098379742,1.20324827786941,1.23928398175997,1.27615795090715,1.31344523139614,1.35123023188125,1.39008246822548,1.43013777044727,1.47169593480159,1.51467546327738,1.55888813427768,1.60443679053071,1.65140875133404,1.69965557388183,1.74931017754924,1.80058115843601,1.84636460657805,1.89374017657902,1.94987678276899,2.02593868244882,2.10956437372659,2.18245270204715,2.24315222664209,2.28794799650723,2.33948384592995,2.40094207819928,2.46599204424178,2.53559813718832,2.59897157271757,2.65708256524692,2.71858542737945,2.78321917143689,2.85151741534879,2.92389638110022,3.00093043562627,3.08845347821869,3.18661880275541,3.28996313185214,3.39847773357912,3.511238963811,3.62308916270496,3.7338837683128,3.84783060056272,3.96493354031241
Mauritius,MUS,Population density (people per sq. km of land area),EN.POP.DNST,,335.348275862069,344.999507389163,354.118719211823,362.749261083744,370.935960591133,378.725615763547,386.166009852217,393.306896551724,400.199507389163,406.896551724138,413.413793103448,419.730541871921,426.01921182266,432.533004926108,439.408866995074,446.555172413793,453.881280788177,459.851724137931,467.925123152709,475.881280788177,482.986206896552,488.926600985222,493.443842364532,498.631034482759,502.72315270936,506.581280788177,510.385221674877,513.910837438424,517.862068965517,521.564039408867,527.224630541872,534.207389162562,540.578325123153,548.2,552.934482758621,558.618719211823,565.657142857143,571.635960591133,578.949261083744,584.666502463054,589.303940886699,593.409359605911,597.71921182266,601.479310344828,605.051231527094,607.879802955665,610.655172413793,612.867487684729,614.497044334975,615.960591133005,627.142714071107,628.884326489735,630.409113670506,631.551326990486,632.388082123185,632.822734101152
